CIMG2_000277-T2	5ac476424a87bbce94fe41e5daf84e6c	758	Pfam	PF01663	Type I phosphodiesterase / nucleotide pyrophosphatase	84	163	5.5E-9	T	06-03-2020	IPR002591	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase	GO:0003824
CIMG2_001234-T1	34b1a2e5aaff021e43cc6b03b22ef476	1216	CDD	cd04052	C2B_Tricalbin-like	712	823	5.72362E-38	T	06-03-2020	IPR037765	Tricalbin, C2B domain	GO:0061817
CIMG2_001234-T1	34b1a2e5aaff021e43cc6b03b22ef476	1216	CDD	cd04041	C2A_fungal	488	601	5.40102E-49	T	06-03-2020	IPR037767	Mug190-like, C2A domain
CIMG2_001234-T1	34b1a2e5aaff021e43cc6b03b22ef476	1216	ProSiteProfiles	PS51847	Synaptotagmin-like mitochondrial lipid-binding proteins (SMP) domain profile.	245	472	13.079	T	06-03-2020	IPR031468	Synaptotagmin-like mitochondrial-lipid-binding domain	GO:0008289
CIMG2_001234-T1	34b1a2e5aaff021e43cc6b03b22ef476	1216	Pfam	PF00168	C2 domain	488	590	8.8E-17	T	06-03-2020	IPR000008	C2 domain
CIMG2_001234-T1	34b1a2e5aaff021e43cc6b03b22ef476	1216	Pfam	PF00168	C2 domain	713	805	6.6E-7	T	06-03-2020	IPR000008	C2 domain
CIMG2_001234-T1	34b1a2e5aaff021e43cc6b03b22ef476	1216	ProSiteProfiles	PS50004	C2 domain profile.	490	581	12.099	T	06-03-2020	IPR000008	C2 domain
CIMG2_000927-T1	b6868fd24091908deb11337a16273ecf	290	Pfam	PF07264	Etoposide-induced protein 2.4 (EI24)	40	258	5.3E-12	T	06-03-2020
CIMG2_001007-T1	9affdd76df9cb7df6af1b1d47694f75c	593	CDD	cd17502	MFS_Azr1_MDR_like	82	484	3.96241E-66	T	06-03-2020
CIMG2_001007-T1	9affdd76df9cb7df6af1b1d47694f75c	593	ProSiteProfiles	PS50850	Major facilitator superfamily (MFS) profile.	78	567	31.476	T	06-03-2020	IPR020846	Major facilitator superfamily domain
CIMG2_001007-T1	9affdd76df9cb7df6af1b1d47694f75c	593	PRINTS	PR01036	Tetracycline resistance protein TetB signature	472	491	5.8E-11	T	06-03-2020
CIMG2_001007-T1	9affdd76df9cb7df6af1b1d47694f75c	593	PRINTS	PR01036	Tetracycline resistance protein TetB signature	81	105	5.8E-11	T	06-03-2020
CIMG2_001007-T1	9affdd76df9cb7df6af1b1d47694f75c	593	PRINTS	PR01036	Tetracycline resistance protein TetB signature	202	226	5.8E-11	T	06-03-2020
CIMG2_001007-T1	9affdd76df9cb7df6af1b1d47694f75c	593	PRINTS	PR01036	Tetracycline resistance protein TetB signature	172	192	5.8E-11	T	06-03-2020
CIMG2_001007-T1	9affdd76df9cb7df6af1b1d47694f75c	593	Pfam	PF07690	Major Facilitator Superfamily	83	481	3.4E-40	T	06-03-2020	IPR011701	Major facilitator superfamily	GO:0005887|GO:0055085
CIMG2_000948-T1	28486231ea21d41e15505ba9a3bcf36e	731	CDD	cd00873	KU80	225	568	3.66721E-109	T	06-03-2020	IPR024193	Ku80	GO:0000723|GO:0003677|GO:0003684|GO:0005634|GO:0006303|GO:0006310|GO:0042162|GO:0043564
CIMG2_000948-T1	28486231ea21d41e15505ba9a3bcf36e	731	Pfam	PF03731	Ku70/Ku80 N-terminal alpha/beta domain	6	162	4.3E-10	T	06-03-2020	IPR005161	Ku70/Ku80, N-terminal alpha/beta
CIMG2_000948-T1	28486231ea21d41e15505ba9a3bcf36e	731	Pfam	PF02735	Ku70/Ku80 beta-barrel domain	306	457	7.0E-27	T	06-03-2020	IPR006164	Ku70/Ku80 beta-barrel domain	GO:0003677|GO:0006303
CIMG2_000948-T1	28486231ea21d41e15505ba9a3bcf36e	731	Pfam	PF08785	Ku C terminal domain like	605	725	1.0E-37	T	06-03-2020	IPR014893	Ku, C-terminal	GO:0016817
CIMG2_000948-T1	28486231ea21d41e15505ba9a3bcf36e	731	ProSiteProfiles	PS50234	VWFA domain profile.	6	214	10.993	T	06-03-2020	IPR002035	von Willebrand factor, type A
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	Pfam	PF00091	Tubulin/FtsZ family, GTPase domain	4	214	5.8E-65	T	06-03-2020	IPR003008	Tubulin/FtsZ, GTPase domain	GO:0003924
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	Pfam	PF03953	Tubulin C-terminal domain	264	393	3.0E-44	T	06-03-2020	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	ProSitePatterns	PS00227	Tubulin subunits alpha, beta, and gamma signature.	143	149	-	T	06-03-2020	IPR017975	Tubulin, conserved site	GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	162	173	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	215	227	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	423	439	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	361	380	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	275	290	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	386	402	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	322	343	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	19	34	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	46	59	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	348	361	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	89	102	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	121	129	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01162	Alpha-tubulin signature	149	161	1.3E-86	T	06-03-2020	IPR002452	Alpha tubulin	GO:0005200|GO:0005525|GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	CDD	cd02186	alpha_tubulin	3	436	0.0	T	06-03-2020
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	11	31	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	54	73	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	96	107	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	135	153	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	179	192	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	109	133	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	154	175	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	381	409	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001316-T1	e15b04271012a3fb3961a4b086bfc646	451	PRINTS	PR01161	Tubulin signature	193	213	1.8E-88	T	06-03-2020	IPR000217	Tubulin	GO:0005874|GO:0007017
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	Pfam	PF01039	Carboxyl transferase domain	1603	2157	1.9E-189	T	06-03-2020	IPR034733	Acetyl-CoA carboxylase
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	Pfam	PF00364	Biotin-requiring enzyme	691	755	3.2E-14	T	06-03-2020	IPR000089	Biotin/lipoyl attachment
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	Pfam	PF08326	Acetyl-CoA carboxylase, central region	757	1501	1.6E-285	T	06-03-2020	IPR013537	Acetyl-CoA carboxylase, central domain	GO:0003989|GO:0005524|GO:0006633
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSiteProfiles	PS50968	Biotinyl/lipoyl domain profile.	683	757	18.269	T	06-03-2020	IPR000089	Biotin/lipoyl attachment
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSitePatterns	PS00188	Biotin-requiring enzymes attachment site.	714	731	-	T	06-03-2020	IPR001882	Biotin-binding site
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	Pfam	PF02785	Biotin carboxylase C-terminal domain	446	553	6.4E-20	T	06-03-2020	IPR005482	Biotin carboxylase, C-terminal
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSiteProfiles	PS50975	ATP-grasp fold profile.	200	397	33.028	T	06-03-2020	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSitePatterns	PS00867	Carbamoyl-phosphate synthase subdomain signature 2.	366	373	-	T	06-03-2020	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	CDD	cd06850	biotinyl_domain	691	756	2.52246E-15	T	06-03-2020
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	Pfam	PF00289	Biotin carboxylase, N-terminal domain	49	170	2.9E-27	T	06-03-2020	IPR005481	Biotin carboxylase-like, N-terminal domain
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSitePatterns	PS00866	Carbamoyl-phosphate synthase subdomain signature 1.	236	250	-	T	06-03-2020	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSiteProfiles	PS50989	Acetyl-coenzyme A (CoA) carboxyltransferase C-terminal domain profile.	1854	2168	55.118	T	06-03-2020	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSiteProfiles	PS50980	Acetyl-coenzyme A (CoA) carboxyltransferase N-terminal domain profile.	1508	1850	68.783	T	06-03-2020	IPR011762	Acetyl-coenzyme A carboxyltransferase, N-terminal
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	ProSiteProfiles	PS50979	Biotin carboxylation domain profile.	48	556	41.344	T	06-03-2020	IPR011764	Biotin carboxylation domain
CIMG2_001871-T1	935bc54e757f38cdd85e6b6ae609bd4c	2287	Pfam	PF02786	Carbamoyl-phosphate synthase L chain, ATP binding domain	221	402	5.0E-52	T	06-03-2020	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain	GO:0005524
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	CDD	cd11281	ADF_drebrin_like	4	160	4.3563E-59	T	06-03-2020
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	CDD	cd11961	SH3_Abp1_fungi_C2	752	804	1.35498E-26	T	06-03-2020	IPR035718	Fungal actin-binding protein 1, second SH3 domain
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	Pfam	PF00241	Cofilin/tropomyosin-type actin-binding protein	58	153	6.1E-15	T	06-03-2020	IPR002108	Actin-depolymerising factor homology domain	GO:0003779
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	748	806	25.122	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	698	711	9.4E-5	T	06-03-2020
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	558	575	9.4E-5	T	06-03-2020
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	PRINTS	PR00499	Neutrophil cytosol factor 2 signature	661	681	9.4E-5	T	06-03-2020
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	Pfam	PF14604	Variant SH3 domain	664	712	4.0E-13	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	Pfam	PF14604	Variant SH3 domain	755	803	5.8E-14	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	ProSiteProfiles	PS51263	ADF-H domain profile.	5	155	22.982	T	06-03-2020	IPR002108	Actin-depolymerising factor homology domain	GO:0003779
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	CDD	cd11962	SH3_Abp1_fungi_C1	660	713	6.13847E-29	T	06-03-2020	IPR035719	Fungal actin-binding protein 1, first SH3 domain
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	PRINTS	PR00452	SH3 domain signature	765	780	9.8E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	PRINTS	PR00452	SH3 domain signature	782	791	9.8E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	PRINTS	PR00452	SH3 domain signature	793	805	9.8E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	PRINTS	PR00452	SH3 domain signature	751	761	9.8E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000540-T1	3fca03d3eff2004b0ae822aadcedd838	806	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	656	716	24.327	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	2	69	25.094	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	CDD	cd11775	SH3_Sla1p_3	411	467	5.32999E-30	T	06-03-2020	IPR035821	Sla1, third SH3 domain
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	CDD	cd11773	SH3_Sla1p_1	6	63	1.04129E-24	T	06-03-2020	IPR035800	Sla1, first SH3 domain
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	408	470	24.392	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	PRINTS	PR00452	SH3 domain signature	5	15	8.6E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	PRINTS	PR00452	SH3 domain signature	19	34	8.6E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	PRINTS	PR00452	SH3 domain signature	37	46	8.6E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	PRINTS	PR00452	SH3 domain signature	113	125	8.6E-7	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	Pfam	PF14604	Variant SH3 domain	9	65	9.0E-12	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	Pfam	PF03983	SLA1 homology domain 1, SHD1	525	590	9.0E-34	T	06-03-2020	IPR007131	SLA1 homology domain 1, SHD1	GO:0008092|GO:0030674|GO:0042802|GO:0043130
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	ProSiteProfiles	PS50002	Src homology 3 (SH3) domain profile.	70	127	15.102	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	Pfam	PF00018	SH3 domain	415	462	1.2E-13	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000633-T1	ce320c89044b1d000202d978b168b766	1128	Pfam	PF00018	SH3 domain	74	119	1.5E-8	T	06-03-2020	IPR001452	SH3 domain	GO:0005515
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	77	105	9.13	T	06-03-2020	IPR002048	EF-hand domain	GO:0005509
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	Pfam	PF13499	EF-hand domain pair	109	177	7.6E-13	T	06-03-2020	IPR002048	EF-hand domain	GO:0005509
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	51	63	-	T	06-03-2020	IPR018247	EF-Hand 1, calcium-binding site
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	Pfam	PF13202	EF hand	47	65	0.0013	T	06-03-2020	IPR002048	EF-hand domain	GO:0005509
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	38	73	12.533	T	06-03-2020	IPR002048	EF-hand domain	GO:0005509
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	161	173	-	T	06-03-2020	IPR018247	EF-Hand 1, calcium-binding site
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	148	183	13.23	T	06-03-2020	IPR002048	EF-hand domain	GO:0005509
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	PRINTS	PR00450	Recoverin family signature	103	122	6.9E-5	T	06-03-2020
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	PRINTS	PR00450	Recoverin family signature	21	35	6.9E-5	T	06-03-2020
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	PRINTS	PR00450	Recoverin family signature	125	143	6.9E-5	T	06-03-2020
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	83	95	-	T	06-03-2020	IPR018247	EF-Hand 1, calcium-binding site
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	CDD	cd00051	EFh	111	177	1.26701E-15	T	06-03-2020	IPR002048	EF-hand domain	GO:0005509
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSiteProfiles	PS50222	EF-hand calcium-binding domain profile.	107	142	13.509	T	06-03-2020	IPR002048	EF-hand domain	GO:0005509
CIMG2_000164-T1	7d4eb3e2497cf217fd8a5d471ca278e4	191	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	120	132	-	T	06-03-2020	IPR018247	EF-Hand 1, calcium-binding site
CIMG2_001664-T1	a537218f5e3dc64afae28046cf002828	628	Pfam	PF03062	MBOAT, membrane-bound O-acyltransferase family	268	575	4.8E-45	T	06-03-2020	IPR004299	Membrane bound O-acyl transferase, MBOAT
CIMG2_000957-T1	e0e7f4f7f21423313756da654f97cc25	757	Pfam	PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	250	297	3.9E-13	T	06-03-2020	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0004812|GO:0005524|GO:0043039
CIMG2_000957-T1	e0e7f4f7f21423313756da654f97cc25	757	CDD	cd01667	TGS_ThrRS	77	147	1.75044E-14	T	06-03-2020
CIMG2_000957-T1	e0e7f4f7f21423313756da654f97cc25	757	CDD	cd00860	ThrRS_anticodon	651	745	8.78562E-28	T	06-03-2020
